date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:29:37	50834/50834	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:02%20GMT	https://www.codeigniter.com/user_guide/	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/index.html	(from )
03:29:37	23/23	---M--	200	added ('OK')	text/plain	date:Tue,%2012%20Jun%202018%2014:20:31%20GMT	https://www.codeigniter.com/robots.txt		(from )
03:29:37	5430/5430	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:58%20GMT	https://www.codeigniter.com/user_guide/_static/ci-icon.ico	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/_static/ci-icon.html	(from https://www.codeigniter.com/user_guide/)
03:29:37	2486/2486	---MCZ	200	added ('OK')	text/css	date:Tue,%2012%20Jun%202018%2014:22:10%20GMT	https://www.codeigniter.com/user_guide/_static/css/citheme.css	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/_static/css/citheme.css	(from https://www.codeigniter.com/user_guide/)
03:29:38	112594/112594	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:02%20GMT	https://www.codeigniter.com/user_guide/genindex.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/genindex.html	(from https://www.codeigniter.com/user_guide/)
03:29:38	33659/33659	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:03%20GMT	https://www.codeigniter.com/user_guide/search.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/search.html	(from https://www.codeigniter.com/user_guide/)
03:29:39	35719/35719	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:42%20GMT	https://www.codeigniter.com/user_guide/general/welcome.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/general/welcome.html	(from https://www.codeigniter.com/user_guide/)
03:29:39	15414/15414	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd49fa-3c36%22	https://cdnjs.cloudflare.com/ajax/libs/modernizr/2.6.2/modernizr.min.js	C:/Users/Strife/Downloads/Websites/CodeIgniter/cdnjs.cloudflare.com/ajax/libs/modernizr/2.6.2/modernizr.min.js	(from https://www.codeigniter.com/user_guide/)
03:29:39	37409/37409	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:45%20GMT	https://www.codeigniter.com/user_guide/installation/index.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/installation/index.html	(from https://www.codeigniter.com/user_guide/)
03:29:40	39296/39296	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:45%20GMT	https://www.codeigniter.com/user_guide/installation/downloads.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/installation/downloads.html	(from https://www.codeigniter.com/user_guide/)
03:29:40	40730/40730	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:50%20GMT	https://www.codeigniter.com/user_guide/installation/upgrading.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/installation/upgrading.html	(from https://www.codeigniter.com/user_guide/)
03:29:40	36038/36038	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:46%20GMT	https://www.codeigniter.com/user_guide/installation/troubleshooting.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/installation/troubleshooting.html	(from https://www.codeigniter.com/user_guide/)
03:29:40	35422/35422	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:56%20GMT	https://www.codeigniter.com/user_guide/overview/index.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/overview/index.html	(from https://www.codeigniter.com/user_guide/)
03:29:41	35932/35932	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:55%20GMT	https://www.codeigniter.com/user_guide/overview/getting_started.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/overview/getting_started.html	(from https://www.codeigniter.com/user_guide/)
03:29:41	42658/42658	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:55%20GMT	https://www.codeigniter.com/user_guide/overview/at_a_glance.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/overview/at_a_glance.html	(from https://www.codeigniter.com/user_guide/)
03:29:41	36560/36560	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:55%20GMT	https://www.codeigniter.com/user_guide/overview/features.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/overview/features.html	(from https://www.codeigniter.com/user_guide/)
03:29:41	35738/35738	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:55%20GMT	https://www.codeigniter.com/user_guide/overview/appflow.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/overview/appflow.html	(from https://www.codeigniter.com/user_guide/)
03:29:42	36242/36242	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:56%20GMT	https://www.codeigniter.com/user_guide/overview/mvc.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/overview/mvc.html	(from https://www.codeigniter.com/user_guide/)
03:29:42	36388/36388	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:56%20GMT	https://www.codeigniter.com/user_guide/overview/goals.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/overview/goals.html	(from https://www.codeigniter.com/user_guide/)
03:29:42	36480/36480	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:56%20GMT	https://www.codeigniter.com/user_guide/tutorial/index.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/tutorial/index.html	(from https://www.codeigniter.com/user_guide/)
03:29:42	47427/47427	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:57%20GMT	https://www.codeigniter.com/user_guide/tutorial/static_pages.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/tutorial/static_pages.html	(from https://www.codeigniter.com/user_guide/)
03:29:43	55558/55558	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:56%20GMT	https://www.codeigniter.com/user_guide/tutorial/news_section.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/tutorial/news_section.html	(from https://www.codeigniter.com/user_guide/)
03:29:43	48958/48958	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:56%20GMT	https://www.codeigniter.com/user_guide/tutorial/create_news_items.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/tutorial/create_news_items.html	(from https://www.codeigniter.com/user_guide/)
03:29:43	36046/36046	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:56%20GMT	https://www.codeigniter.com/user_guide/tutorial/conclusion.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/tutorial/conclusion.html	(from https://www.codeigniter.com/user_guide/)
03:29:43	43528/43528	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:37%20GMT	https://www.codeigniter.com/user_guide/contributing/index.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/contributing/index.html	(from https://www.codeigniter.com/user_guide/)
03:29:44	48318/48318	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:39%20GMT	https://www.codeigniter.com/user_guide/documentation/index.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/documentation/index.html	(from https://www.codeigniter.com/user_guide/)
03:29:44	35496/35496	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:02%20GMT	https://www.codeigniter.com/user_guide/DCO.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/DCO.html	(from https://www.codeigniter.com/user_guide/)
03:29:44	36923/36923	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:41%20GMT	https://www.codeigniter.com/user_guide/general/index.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/general/index.html	(from https://www.codeigniter.com/user_guide/)
03:29:45	42296/42296	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:42%20GMT	https://www.codeigniter.com/user_guide/general/urls.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/general/urls.html	(from https://www.codeigniter.com/user_guide/)
03:29:45	59638/59638	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:40%20GMT	https://www.codeigniter.com/user_guide/general/controllers.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/general/controllers.html	(from https://www.codeigniter.com/user_guide/)
03:29:45	39741/39741	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:41%20GMT	https://www.codeigniter.com/user_guide/general/reserved_names.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/general/reserved_names.html	(from https://www.codeigniter.com/user_guide/)
03:29:45	52730/52730	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:42%20GMT	https://www.codeigniter.com/user_guide/general/views.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/general/views.html	(from https://www.codeigniter.com/user_guide/)
03:29:46	49990/49990	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:41%20GMT	https://www.codeigniter.com/user_guide/general/models.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/general/models.html	(from https://www.codeigniter.com/user_guide/)
03:29:46	44170/44170	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:40%20GMT	https://www.codeigniter.com/user_guide/general/helpers.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/general/helpers.html	(from https://www.codeigniter.com/user_guide/)
03:29:46	36639/36639	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:41%20GMT	https://www.codeigniter.com/user_guide/general/libraries.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/general/libraries.html	(from https://www.codeigniter.com/user_guide/)
03:29:46	52665/52665	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:40%20GMT	https://www.codeigniter.com/user_guide/general/creating_libraries.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/general/creating_libraries.html	(from https://www.codeigniter.com/user_guide/)
03:29:47	37361/37361	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:40%20GMT	https://www.codeigniter.com/user_guide/general/drivers.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/general/drivers.html	(from https://www.codeigniter.com/user_guide/)
03:29:47	35401/35401	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:40%20GMT	https://www.codeigniter.com/user_guide/general/creating_drivers.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/general/creating_drivers.html	(from https://www.codeigniter.com/user_guide/)
03:29:47	40494/40494	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:40%20GMT	https://www.codeigniter.com/user_guide/general/core_classes.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/general/core_classes.html	(from https://www.codeigniter.com/user_guide/)
03:29:47	41010/41010	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:39%20GMT	https://www.codeigniter.com/user_guide/general/ancillary_classes.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/general/ancillary_classes.html	(from https://www.codeigniter.com/user_guide/)
03:29:48	44112/44112	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:41%20GMT	https://www.codeigniter.com/user_guide/general/hooks.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/general/hooks.html	(from https://www.codeigniter.com/user_guide/)
03:29:48	35837/35837	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:39%20GMT	https://www.codeigniter.com/user_guide/general/autoloader.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/general/autoloader.html	(from https://www.codeigniter.com/user_guide/)
03:29:48	48665/48665	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:40%20GMT	https://www.codeigniter.com/user_guide/general/common_functions.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/general/common_functions.html	(from https://www.codeigniter.com/user_guide/)
03:29:48	56450/56450	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:40%20GMT	https://www.codeigniter.com/user_guide/general/compatibility_functions.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/general/compatibility_functions.html	(from https://www.codeigniter.com/user_guide/)
03:29:49	48899/48899	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:41%20GMT	https://www.codeigniter.com/user_guide/general/routing.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/general/routing.html	(from https://www.codeigniter.com/user_guide/)
03:29:49	43403/43403	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:40%20GMT	https://www.codeigniter.com/user_guide/general/errors.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/general/errors.html	(from https://www.codeigniter.com/user_guide/)
03:29:49	38389/38389	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:39%20GMT	https://www.codeigniter.com/user_guide/general/caching.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/general/caching.html	(from https://www.codeigniter.com/user_guide/)
03:29:49	41357/41357	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:41%20GMT	https://www.codeigniter.com/user_guide/general/profiling.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/general/profiling.html	(from https://www.codeigniter.com/user_guide/)
03:29:49	39923/39923	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:39%20GMT	https://www.codeigniter.com/user_guide/general/cli.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/general/cli.html	(from https://www.codeigniter.com/user_guide/)
03:29:50	39552/39552	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:41%20GMT	https://www.codeigniter.com/user_guide/general/managing_apps.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/general/managing_apps.html	(from https://www.codeigniter.com/user_guide/)
03:29:50	37841/37841	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:40%20GMT	https://www.codeigniter.com/user_guide/general/environments.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/general/environments.html	(from https://www.codeigniter.com/user_guide/)
03:29:50	40283/40283	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:39%20GMT	https://www.codeigniter.com/user_guide/general/alternative_php.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/general/alternative_php.html	(from https://www.codeigniter.com/user_guide/)
03:29:50	44584/44584	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:41%20GMT	https://www.codeigniter.com/user_guide/general/security.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/general/security.html	(from https://www.codeigniter.com/user_guide/)
03:29:51	80837/80837	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:42%20GMT	https://www.codeigniter.com/user_guide/general/styleguide.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/general/styleguide.html	(from https://www.codeigniter.com/user_guide/)
03:29:51	36961/36961	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:52%20GMT	https://www.codeigniter.com/user_guide/libraries/index.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/libraries/index.html	(from https://www.codeigniter.com/user_guide/)
03:29:51	48366/48366	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:51%20GMT	https://www.codeigniter.com/user_guide/libraries/benchmark.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/libraries/benchmark.html	(from https://www.codeigniter.com/user_guide/)
03:29:51	62871/62871	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:51%20GMT	https://www.codeigniter.com/user_guide/libraries/caching.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/libraries/caching.html	(from https://www.codeigniter.com/user_guide/)
03:29:52	63410/63410	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:51%20GMT	https://www.codeigniter.com/user_guide/libraries/calendar.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/libraries/calendar.html	(from https://www.codeigniter.com/user_guide/)
03:29:52	73647/73647	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:51%20GMT	https://www.codeigniter.com/user_guide/libraries/cart.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/libraries/cart.html	(from https://www.codeigniter.com/user_guide/)
03:29:52	54283/54283	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:51%20GMT	https://www.codeigniter.com/user_guide/libraries/config.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/libraries/config.html	(from https://www.codeigniter.com/user_guide/)
03:29:52	80562/80562	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:52%20GMT	https://www.codeigniter.com/user_guide/libraries/email.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/libraries/email.html	(from https://www.codeigniter.com/user_guide/)
03:29:53	51862/51862	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:52%20GMT	https://www.codeigniter.com/user_guide/libraries/encrypt.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/libraries/encrypt.html	(from https://www.codeigniter.com/user_guide/)
03:29:53	80468/80468	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:52%20GMT	https://www.codeigniter.com/user_guide/libraries/encryption.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/libraries/encryption.html	(from https://www.codeigniter.com/user_guide/)
03:29:53	70396/70396	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:52%20GMT	https://www.codeigniter.com/user_guide/libraries/file_uploading.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/libraries/file_uploading.html	(from https://www.codeigniter.com/user_guide/)
03:29:53	154574/154574	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:52%20GMT	https://www.codeigniter.com/user_guide/libraries/form_validation.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/libraries/form_validation.html	(from https://www.codeigniter.com/user_guide/)
03:29:54	67306/67306	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:52%20GMT	https://www.codeigniter.com/user_guide/libraries/ftp.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/libraries/ftp.html	(from https://www.codeigniter.com/user_guide/)
03:29:54	75353/75353	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:52%20GMT	https://www.codeigniter.com/user_guide/libraries/image_lib.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/libraries/image_lib.html	(from https://www.codeigniter.com/user_guide/)
03:29:54	81827/81827	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:53%20GMT	https://www.codeigniter.com/user_guide/libraries/input.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/libraries/input.html	(from https://www.codeigniter.com/user_guide/)
03:29:54	59540/59540	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:53%20GMT	https://www.codeigniter.com/user_guide/libraries/javascript.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/libraries/javascript.html	(from https://www.codeigniter.com/user_guide/)
03:29:55	52241/52241	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:53%20GMT	https://www.codeigniter.com/user_guide/libraries/language.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/libraries/language.html	(from https://www.codeigniter.com/user_guide/)
03:29:55	81321/81321	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:53%20GMT	https://www.codeigniter.com/user_guide/libraries/loader.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/libraries/loader.html	(from https://www.codeigniter.com/user_guide/)
03:29:55	50484/50484	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:53%20GMT	https://www.codeigniter.com/user_guide/libraries/migration.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/libraries/migration.html	(from https://www.codeigniter.com/user_guide/)
03:29:55	60482/60482	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:53%20GMT	https://www.codeigniter.com/user_guide/libraries/output.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/libraries/output.html	(from https://www.codeigniter.com/user_guide/)
03:29:56	55553/55553	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:53%20GMT	https://www.codeigniter.com/user_guide/libraries/pagination.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/libraries/pagination.html	(from https://www.codeigniter.com/user_guide/)
03:29:56	66631/66631	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:53%20GMT	https://www.codeigniter.com/user_guide/libraries/parser.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/libraries/parser.html	(from https://www.codeigniter.com/user_guide/)
03:29:56	51025/51025	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:53%20GMT	https://www.codeigniter.com/user_guide/libraries/security.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/libraries/security.html	(from https://www.codeigniter.com/user_guide/)
03:29:56	124910/124910	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:54%20GMT	https://www.codeigniter.com/user_guide/libraries/sessions.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/libraries/sessions.html	(from https://www.codeigniter.com/user_guide/)
03:29:56	74288/74288	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:54%20GMT	https://www.codeigniter.com/user_guide/libraries/table.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/libraries/table.html	(from https://www.codeigniter.com/user_guide/)
03:29:57	68653/68653	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:54%20GMT	https://www.codeigniter.com/user_guide/libraries/trackback.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/libraries/trackback.html	(from https://www.codeigniter.com/user_guide/)
03:29:57	44670/44670	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:54%20GMT	https://www.codeigniter.com/user_guide/libraries/typography.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/libraries/typography.html	(from https://www.codeigniter.com/user_guide/)
03:29:57	54479/54479	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:54%20GMT	https://www.codeigniter.com/user_guide/libraries/unit_testing.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/libraries/unit_testing.html	(from https://www.codeigniter.com/user_guide/)
03:29:57	58852/58852	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:54%20GMT	https://www.codeigniter.com/user_guide/libraries/uri.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/libraries/uri.html	(from https://www.codeigniter.com/user_guide/)
03:29:58	60432/60432	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:54%20GMT	https://www.codeigniter.com/user_guide/libraries/user_agent.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/libraries/user_agent.html	(from https://www.codeigniter.com/user_guide/)
03:29:58	86218/86218	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:55%20GMT	https://www.codeigniter.com/user_guide/libraries/xmlrpc.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/libraries/xmlrpc.html	(from https://www.codeigniter.com/user_guide/)
03:29:58	59158/59158	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:55%20GMT	https://www.codeigniter.com/user_guide/libraries/zip.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/libraries/zip.html	(from https://www.codeigniter.com/user_guide/)
03:29:58	36202/36202	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:37%20GMT	https://www.codeigniter.com/user_guide/database/index.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/database/index.html	(from https://www.codeigniter.com/user_guide/)
03:29:58	45185/45185	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:37%20GMT	https://www.codeigniter.com/user_guide/database/examples.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/database/examples.html	(from https://www.codeigniter.com/user_guide/)
03:29:59	55419/55419	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jun%202018%2014:21:37%20GMT	https://www.codeigniter.com/user_guide/database/configuration.html	C:/Users/Strife/Downloads/Websites/CodeIgniter/www.codeigniter.com/user_guide/database/configuration.html	(from https://www.codeigniter.com/user_guide/)
